example_id                                                                   | status | run_time        |
./spec/seeds/test_users_and_admins_spec.rb[1:3:1]                            | passed | 0.00728 seconds |
./spec/seeds/test_users_and_admins_spec.rb[1:3:2]                            | passed | 0.00462 seconds |
./spec/services/course_progress_spec.rb[1:1:1]                               | passed | 0.00787 seconds |
./spec/services/course_progress_spec.rb[1:1:2]                               | passed | 0.0107 seconds  |
./spec/services/course_progress_spec.rb[1:1:3:1]                             | passed | 0.00553 seconds |
./spec/services/course_progress_spec.rb[1:2:1]                               | passed | 0.01418 seconds |
./spec/services/course_progress_spec.rb[1:2:2]                               | passed | 0.01082 seconds |
./spec/services/course_progress_spec.rb[1:2:3:1]                             | passed | 0.02634 seconds |
./spec/services/course_progress_spec.rb[1:3:1]                               | passed | 0.01007 seconds |
./spec/services/course_progress_spec.rb[1:3:2]                               | passed | 0.01345 seconds |
./spec/services/course_progress_spec.rb[1:3:3:1]                             | passed | 0.03541 seconds |
./spec/services/courses/mark_completed_lessons_spec.rb[1:1:1:1]              | passed | 0.52207 seconds |
./spec/services/courses/mark_completed_lessons_spec.rb[1:1:2:1]              | passed | 0.76314 seconds |
./spec/services/discord_notifier_spec.rb[1:1:1]                              | passed | 0.02862 seconds |
./spec/services/markdown_converter_spec.rb[1:1:1]                            | passed | 0.02573 seconds |
./spec/services/markdown_converter_spec.rb[1:1:2:1]                          | passed | 0.0135 seconds  |
./spec/services/markdown_converter_spec.rb[1:1:3:1]                          | passed | 0.0064 seconds  |
./spec/services/markdown_converter_spec.rb[1:1:4:1]                          | passed | 0.00682 seconds |
./spec/services/markdown_converter_spec.rb[1:1:5:1]                          | passed | 0.01615 seconds |
./spec/services/markdown_converter_spec.rb[1:1:5:2]                          | passed | 0.01865 seconds |
./spec/services/markdown_converter_spec.rb[1:1:6:1]                          | passed | 0.01156 seconds |
./spec/services/markdown_converter_spec.rb[1:1:7:1]                          | passed | 0.01309 seconds |
./spec/services/markdown_converter_spec.rb[1:1:8:1]                          | passed | 1.32 seconds    |
./spec/services/messages/dead_link_spec.rb[1:1:1]                            | passed | 0.38287 seconds |
./spec/services/messages/dead_link_spec.rb[1:2:1]                            | passed | 0.33812 seconds |
./spec/services/messages/dead_link_spec.rb[1:3:1]                            | passed | 0.28975 seconds |
./spec/services/next_lesson_spec.rb[1:1:1:1]                                 | passed | 0.14029 seconds |
./spec/services/next_lesson_spec.rb[1:1:2:1]                                 | passed | 0.15918 seconds |
./spec/services/next_lesson_spec.rb[1:1:3:1]                                 | passed | 0.16998 seconds |
./spec/services/notifications/daily_summary_spec.rb[1:1:1]                   | passed | 0.05166 seconds |
./spec/services/notifications/daily_summary_spec.rb[1:2:1]                   | passed | 0.02297 seconds |
./spec/services/notifications/flag_submission_spec.rb[1:1:1]                 | passed | 0.78424 seconds |
./spec/services/notifications/flag_submission_spec.rb[1:2:1]                 | passed | 0.46822 seconds |
./spec/services/users/reset_progress_spec.rb[1:1:1]                          | passed | 0.73825 seconds |
./spec/services/users/reset_progress_spec.rb[1:1:2:1]                        | passed | 0.38049 seconds |
./spec/services/users/reset_progress_spec.rb[1:1:3:1]                        | passed | 0.69985 seconds |
./spec/services/users/reset_progress_spec.rb[1:2:1]                          | passed | 0.24653 seconds |
./spec/system/admin/announcements_spec.rb[1:1:1]                             | passed | 3.09 seconds    |
./spec/system/admin/announcements_spec.rb[1:2:1]                             | passed | 2.79 seconds    |
./spec/system/admin/announcements_spec.rb[1:3:1]                             | passed | 4.22 seconds    |
./spec/system/admin/deactivations_spec.rb[1:1]                               | passed | 3.75 seconds    |
./spec/system/admin/flags_spec.rb[1:1:1]                                     | passed | 2.55 seconds    |
./spec/system/admin/flags_spec.rb[1:2:1]                                     | passed | 4.15 seconds    |
./spec/system/admin/flags_spec.rb[1:3:1]                                     | passed | 6.18 seconds    |
./spec/system/admin/flags_spec.rb[1:4:1]                                     | passed | 2.56 seconds    |
./spec/system/admin/invitations_spec.rb[1:1]                                 | passed | 4.98 seconds    |
./spec/system/admin/invitations_spec.rb[1:2]                                 | passed | 3.86 seconds    |
./spec/system/admin/reactivations_spec.rb[1:1]                               | passed | 8.41 seconds    |
./spec/system/admin/sign_in_and_out_spec.rb[1:1:1:1]                         | passed | 1.48 seconds    |
./spec/system/admin/sign_in_and_out_spec.rb[1:1:2:1]                         | passed | 1.38 seconds    |
./spec/system/admin/sign_in_and_out_spec.rb[1:1:3:1]                         | passed | 1.77 seconds    |
./spec/system/admin/sign_in_and_out_spec.rb[1:1:4:1]                         | passed | 1.6 seconds     |
./spec/system/admin/sign_in_and_out_spec.rb[1:2:1]                           | passed | 1.58 seconds    |
./spec/system/all_lesson_project_submissions_spec.rb[1:1:1]                  | passed | 5.91 seconds    |
./spec/system/all_lesson_project_submissions_spec.rb[1:1:2]                  | passed | 2.95 seconds    |
./spec/system/all_lesson_project_submissions_spec.rb[1:2:1]                  | passed | 1.31 seconds    |
./spec/system/all_lesson_project_submissions_spec.rb[1:3:1]                  | passed | 1.23 seconds    |
./spec/system/course_lesson_completion_spec.rb[1:1:1]                        | passed | 1.58 seconds    |
./spec/system/course_lesson_completion_spec.rb[1:1:2]                        | passed | 3.99 seconds    |
./spec/system/course_lesson_completion_spec.rb[1:2:1]                        | passed | 1.38 seconds    |
./spec/system/course_progress_badge_spec.rb[1:1:1:1]                         | passed | 1.93 seconds    |
./spec/system/course_progress_badge_spec.rb[1:1:2:1]                         | passed | 2.2 seconds     |
./spec/system/course_progress_badge_spec.rb[1:1:3:1]                         | passed | 4.27 seconds    |
./spec/system/course_progress_badge_spec.rb[1:2:1]                           | passed | 1.71 seconds    |
./spec/system/interview_survey_spec.rb[1:1:1]                                | passed | 1.29 seconds    |
./spec/system/interview_survey_spec.rb[1:2:1]                                | passed | 1.33 seconds    |
./spec/system/lesson_completion_spec.rb[1:1:1]                               | passed | 5.5 seconds     |
./spec/system/lesson_completion_spec.rb[1:1:2]                               | passed | 1.53 seconds    |
./spec/system/lesson_completion_spec.rb[1:2:1]                               | passed | 1.94 seconds    |
./spec/system/lesson_navigation_spec.rb[1:1:1:1]                             | passed | 1.95 seconds    |
./spec/system/lesson_navigation_spec.rb[1:1:2:1]                             | passed | 1.91 seconds    |
./spec/system/lesson_navigation_spec.rb[1:1:3:1]                             | passed | 1.35 seconds    |
./spec/system/lesson_navigation_spec.rb[1:2:1]                               | passed | 1.41 seconds    |
./spec/system/lesson_navigation_spec.rb[1:3:1]                               | passed | 1.82 seconds    |
./spec/system/lesson_project_submissions/add_submission_spec.rb[1:1:1]       | passed | 2.08 seconds    |
./spec/system/lesson_project_submissions/add_submission_spec.rb[1:1:2:1]     | passed | 5.34 seconds    |
./spec/system/lesson_project_submissions/add_submission_spec.rb[1:2:1]       | passed | 2.09 seconds    |
./spec/system/lesson_project_submissions/add_submission_spec.rb[1:3:1]       | passed | 1.29 seconds    |
./spec/system/lesson_project_submissions/delete_submission_spec.rb[1:1]      | passed | 2.73 seconds    |
./spec/system/lesson_project_submissions/edit_submission_spec.rb[1:1]        | failed | 5.57 seconds    |
./spec/system/lesson_project_submissions/flag_submission_spec.rb[1:1]        | passed | 2.23 seconds    |
./spec/system/lesson_project_submissions/like_spec.rb[1:1:1]                 | passed | 2.38 seconds    |
./spec/system/lesson_project_submissions/like_spec.rb[1:2:1]                 | passed | 4.24 seconds    |
./spec/system/lesson_project_submissions/like_spec.rb[1:3:1]                 | passed | 1.65 seconds    |
./spec/system/select_path_spec.rb[1:1:1]                                     | passed | 1.93 seconds    |
./spec/system/select_path_spec.rb[1:2:1]                                     | passed | 1.82 seconds    |
./spec/system/sign_in_spec.rb[1:1:1]                                         | passed | 1.93 seconds    |
./spec/system/sign_in_spec.rb[1:1:2]                                         | passed | 2.39 seconds    |
./spec/system/sign_in_spec.rb[1:2:1]                                         | passed | 1.92 seconds    |
./spec/system/sign_in_spec.rb[1:3:1]                                         | passed | 1.48 seconds    |
./spec/system/sign_up_spec.rb[1:1:1]                                         | passed | 1.09 seconds    |
./spec/system/sign_up_spec.rb[1:2:1]                                         | passed | 1.12 seconds    |
./spec/system/sign_up_spec.rb[1:3:1]                                         | passed | 1.98 seconds    |
./spec/system/sign_up_spec.rb[1:3:2:1]                                       | passed | 1.78 seconds    |
./spec/system/sign_up_spec.rb[1:3:3:1]                                       | passed | 1.43 seconds    |
./spec/system/sign_up_spec.rb[1:4:1]                                         | passed | 2.03 seconds    |
./spec/system/sign_up_spec.rb[1:4:2:1]                                       | passed | 1.95 seconds    |
./spec/system/sign_up_spec.rb[1:4:3:1]                                       | passed | 1.65 seconds    |
./spec/system/user_dashboard/open_course_spec.rb[1:1:1]                      | passed | 2.68 seconds    |
./spec/system/user_dashboard/open_course_spec.rb[1:1:2]                      | passed | 3.26 seconds    |
./spec/system/user_dashboard/resume_course_spec.rb[1:1:1]                    | passed | 2.25 seconds    |
./spec/system/user_dashboard/resume_course_spec.rb[1:1:2]                    | passed | 2.8 seconds     |
./spec/system/user_dashboard/start_course_spec.rb[1:1:1]                     | passed | 2.02 seconds    |
./spec/system/user_dashboard/start_course_spec.rb[1:1:2]                     | passed | 2.01 seconds    |
./spec/system/user_dashboard/start_course_spec.rb[1:2:1]                     | passed | 2.53 seconds    |
./spec/system/user_dashboard/start_course_spec.rb[1:2:2]                     | passed | 3.18 seconds    |
./spec/system/user_notification_spec.rb[1:1:1]                               | passed | 2.74 seconds    |
./spec/system/user_notification_spec.rb[1:1:2]                               | passed | 2.69 seconds    |
./spec/system/user_notification_spec.rb[1:2:1]                               | passed | 3.87 seconds    |
./spec/system/user_notification_spec.rb[1:3:1]                               | passed | 3.57 seconds    |
./spec/system/user_notification_spec.rb[1:3:2]                               | passed | 4.21 seconds    |
./spec/system/user_project_submissions/delete_submission_spec.rb[1:1]        | passed | 1.48 seconds    |
./spec/system/user_project_submissions/edit_submission_spec.rb[1:1]          | passed | 4.8 seconds     |
./spec/system/user_reset_progress_spec.rb[1:1]                               | passed | 2.85 seconds    |
./spec/system/user_reset_progress_spec.rb[1:2]                               | passed | 6.97 seconds    |
./spec/system/user_settings_spec.rb[1:1:1:1]                                 | passed | 1.85 seconds    |
./spec/system/user_settings_spec.rb[1:1:2:1]                                 | passed | 1.01 seconds    |
./spec/system/user_settings_spec.rb[1:1:2:2]                                 | passed | 1.59 seconds    |
./spec/system/user_settings_spec.rb[1:2:1:1]                                 | passed | 5.45 seconds    |
./spec/system/user_settings_spec.rb[1:3:1]                                   | passed | 1.64 seconds    |
./spec/tasks/curriculum_spec.rb[1:1:1]                                       | passed | 0.7244 seconds  |
./spec/tasks/lesson_previews_spec.rb[1:1:1]                                  | passed | 0.0782 seconds  |
./spec/tasks/project_submissions_spec.rb[1:1:1:1]                            | passed | 0.36534 seconds |
./spec/tasks/project_submissions_spec.rb[1:1:2:1]                            | passed | 0.22059 seconds |
